pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,month,day
CH,2026-09-09,87.6,1.84,6.09,"Sánchez, Cristopher",670623,650911,,ball,,,,,12,,R,R,L,PHI,HOU,B,,,0,2,2026,1.41,-0.06,2.1235883604458734,2.6697139274105046,,,,0,5,Top,,,,,,,-2.3260404197873807,-127.60624835948268,-1.8193337886602292,15.91014691702098,25.43184534062179,-32.68655558330243,3.180511811,1.60511811,,,,88.9,2035,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.56,,,,,,,,38,4,Changeup,4,6,6,4,6,4,6,4,Standard,Standard,108,-0.002,0.022,,,,,-0.022,,-2,2,0.256,0.744,29,27,30,27,3,2,5,1,,1,3.02,1.41,-1.41,29.5,,,,,,9,9
CH,2026-09-09,88.7,1.9,6.05,"Sánchez, Cristopher",670623,650911,,foul,,,,,13,,R,R,L,PHI,HOU,S,,,0,2,2026,1.47,-0.05,-0.428621202300478,0.8996539758178463,,,,0,5,Top,,,,,,,-8.872390274144864,-128.78911748679752,-6.207842940996379,18.17928405632232,25.999909966372563,-31.67244161351377,3.180511811,1.60511811,80,90.3,4,89.9,1998,7.1,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.4,,,,,,,,38,3,Changeup,4,6,6,4,6,4,6,4,Standard,Standard,105,0.0,0.0,64.6,8.4,,,0.0,90.3,-2,2,0.256,0.744,29,27,30,27,3,2,5,1,,1,2.96,1.47,-1.47,27.2,17.779009368545736,-27.143904849729847,41.936912073432,28.29707912745214,41.87733087107131,9,9
SI,2026-09-09,94.4,1.75,6.16,"Sánchez, Cristopher",670623,650911,,called_strike,,,,,5,,R,R,L,PHI,HOU,S,,,0,1,2026,1.67,0.29,-0.1582733120514396,2.3822243315025595,,,,0,5,Top,,,,,,,-8.742756971283944,-137.1078483394918,-4.590992287578037,23.03502624922703,30.392738942167263,-27.61365713203594,3.180511811,1.60511811,,,,95.1,2094,6.8,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.72,,,,,,,,38,2,Sinker,4,6,6,4,6,4,6,4,Standard,Standard,122,0.004,-0.053,,,,,0.053,,-2,2,0.252,0.748,29,27,30,27,3,2,5,1,,1,2.27,1.67,-1.67,32.2,,,,,,9,9
SI,2026-09-09,93.8,1.78,6.13,"Sánchez, Cristopher",670623,650911,,called_strike,,,,,4,,R,R,L,PHI,HOU,S,,,0,0,2026,1.66,0.28,-0.6121285221530344,2.250662385569196,,,,0,5,Top,,,,,,,-9.88797159771616,-136.22758697728574,-4.726927544614204,22.78759805909364,28.784933234139707,-27.86037659473885,3.180511811,1.60511811,,,,94.5,2083,6.7,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.78,,,,,,,,38,1,Sinker,4,6,6,4,6,4,6,4,Standard,Standard,119,0.003,-0.042,,,,,0.042,,-2,2,0.249,0.751,29,27,30,27,3,2,5,1,,1,2.32,1.66,-1.66,30.1,,,,,,9,9
SI,2026-09-09,96.8,-2.13,5.98,"Brown, Hunter",592663,686613,strikeout,called_strike,,,,,2,J.T. Realmuto called out on strikes.,R,R,R,PHI,HOU,S,2,,2,2,2026,-1.36,0.65,0.1076652664859081,2.831590753701175,,,,2,4,Bot,,,,,,,9.161260203423012,-140.75631369071522,-4.204582411247212,-20.15001312369836,30.958661589489854,-22.755107035841394,3.199819554,1.614862205,,,,97.9,2139,6.9,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.59,,0.0,0.0,1,0,0,,37,5,Sinker,4,6,4,6,6,4,4,6,Infield shade,Standard,216,-0.011,-0.222,,,,,0.222,,-2,-2,0.26,0.26,27,35,28,35,2,1,6,1,,2,1.78,1.36,1.36,48.8,,,,,,9,9
SL,2026-09-09,89.2,-2.13,6.13,"Brown, Hunter",592663,686613,,called_strike,,,,,12,,R,R,R,PHI,HOU,S,,,2,1,2026,0.11,0.27,0.0706408524617867,3.3754091701414275,,,,2,4,Bot,,,,,,,5.132720108452339,-129.95329841210813,-1.1844929401881017,0.2417668468683899,26.25260533545477,-29.03933782614937,3.199819554,1.614862205,,,,90.1,2162,6.7,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.83,,,,,,,,37,4,Slider,4,6,4,6,6,4,4,6,Infield shade,Standard,187,-0.004,-0.078,,,,,0.078,,-2,-2,0.264,0.264,27,35,28,35,2,1,6,1,,2,2.58,-0.11,-0.11,56.9,,,,,,9,9
FF,2026-09-09,95.5,-1.75,6.12,"Brown, Hunter",592663,686613,,ball,,,,,12,,R,R,R,PHI,HOU,B,,,1,1,2026,-0.66,1.33,1.0713761500184442,3.051874401620281,,,,2,4,Bot,,,,,,,8.89639405972717,-138.81683333804085,-5.3309400909308655,-10.469178387907098,31.1157437241111,-13.887157560303445,3.199819554,1.614862205,,,,96.3,2218,6.8,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.7,,,,,,,,37,3,4-Seam Fastball,4,6,4,6,6,4,4,6,Infield shade,Standard,216,0.003,0.054,,,,,-0.054,,-2,-2,0.261,0.261,27,35,28,35,2,1,6,1,,2,1.17,0.66,0.66,57.3,,,,,,9,9
SI,2026-09-09,94.9,-2.27,5.95,"Brown, Hunter",592663,686613,,swinging_strike,,,,,11,,R,R,R,PHI,HOU,S,,,1,0,2026,-1.3,0.73,-1.142059425091776,2.44343094534187,,,,2,4,Bot,,,,,,,5.923744254309078,-138.0926946632097,-5.009002881426516,-17.97637213322994,30.40854560199693,-21.84813263453993,3.199819554,1.614862205,,,,95.6,2169,6.7,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.83,,,,,,,,37,2,Sinker,4,6,4,6,6,4,4,6,Infield shade,Standard,217,-0.003,-0.055,47.8,5.4,0.284882976,,0.055,,-2,-2,0.264,0.264,27,35,28,35,2,1,6,1,,2,1.79,1.3,1.3,44.2,-3.911276678361392,23.735523220545037,39.06078423945021,23.68208251401015,14.132662739122267,9,9
SL,2026-09-09,91.6,-2.01,6.18,"Brown, Hunter",592663,686613,,ball,,,,,14,,R,R,R,PHI,HOU,B,,,0,0,2026,0.04,0.6,0.8284165445525044,1.2274528132727671,,,,2,4,Bot,,,,,,,7.035392426807867,-133.02992998455267,-7.734967636927028,-0.9875285284622516,28.511187819534303,-23.50436212191307,3.199819554,1.614862205,,,,92.3,2178,6.8,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.69,,,,,,,,37,1,Slider,4,6,4,6,6,4,4,6,Infield shade,Standard,192,0.002,0.041,,,,,-0.041,,-2,-2,0.262,0.262,27,35,28,35,2,1,6,1,,2,2.12,-0.04,-0.04,57.2,,,,,,9,9
KC,2026-09-09,83.4,-2.0,6.19,"Brown, Hunter",702222,686613,strikeout,swinging_strike,,,,,14,Justin Crawford strikes out swinging.,R,L,R,PHI,HOU,S,2,,1,2,2026,0.39,-1.03,1.4459180356096044,1.429510535629754,,,,1,4,Bot,,,,,,,7.081302944183789,-121.25930290349496,-2.1569475712832245,2.343850746795054,24.946307418109797,-42.06493981596786,3.278805774,1.654724409,,,,83.6,2236,6.6,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.91,,0.0,0.0,1,0,0,,36,4,Knuckle Curve,4,6,4,6,6,4,4,6,Standard,Standard,20,-0.014,-0.182,74.2,7.7,0.541955508,,0.182,,-2,-2,0.276,0.276,27,22,28,22,2,1,6,1,,1,4.33,-0.39,0.39,50.4,5.312241776180995,-12.573792893806012,33.21508870534983,26.66896357155869,30.460561814526383,9,9
FF,2026-09-09,94.9,-1.63,6.17,"Brown, Hunter",702222,686613,,foul,,,,,1,,R,L,R,PHI,HOU,S,,,1,1,2026,-0.84,1.44,-0.3589646017773661,3.10995123406654,,,,1,4,Bot,,,,,,,5.253868376465661,-138.09138866617965,-5.490326088328931,-11.943853743240316,29.18357598103752,-12.64671126447876,3.278805774,1.654724409,340,95.1,39,95.9,2185,6.7,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.75,,,,,,,,36,3,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,213,-0.005,-0.07,70.7,6.6,,,0.07,95.1,-2,-2,0.281,0.281,27,22,28,22,2,1,6,1,,1,1.08,0.84,-0.84,55.3,5.160096385510774,25.07993395725761,21.89522195681026,48.16663567483752,16.07420377578439,9,9
SL,2026-09-09,91.6,-2.04,6.03,"Brown, Hunter",702222,686613,,foul,,,,,6,,R,L,R,PHI,HOU,S,,,1,0,2026,0.39,0.67,0.2834731186038496,2.1602890251309663,,,,1,4,Bot,,,,,,,4.981875254302116,-133.42385272026328,-5.272503234684449,3.7331261918417504,26.376771575677537,-23.20988559463327,3.278805774,1.654724409,182,68.0,54,92.9,2133,6.8,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.65,,,,,,,,36,2,Slider,4,6,4,6,6,4,4,6,Standard,Standard,193,-0.004,-0.05,72.5,7.3,,,0.05,88.0,-2,-2,0.285,0.285,27,22,28,22,2,1,6,1,,1,2.02,-0.39,0.39,54.2,-0.8415298350479333,9.527590886424372,31.57602469137541,37.96559133033982,24.136102755577063,9,9
FF,2026-09-09,94.4,-1.66,6.12,"Brown, Hunter",702222,686613,,ball,,,,,14,,R,L,R,PHI,HOU,B,,,0,0,2026,-0.79,1.32,0.6633786254110752,1.5142746808895744,,,,1,4,Bot,,,,,,,7.824109201082819,-137.0753128796254,-9.142940161485347,-11.569612054402937,26.74052040728941,-13.730344126925988,3.278805774,1.654724409,,,,95.8,2090,6.9,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.57,,,,,,,,36,1,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,215,0.003,0.04,,,,,-0.04,,-2,-2,0.282,0.282,27,22,28,22,2,1,6,1,,1,1.23,0.79,-0.79,61.4,,,,,,9,9
SI,2026-09-09,96.2,-2.33,5.98,"Brown, Hunter",669016,686613,field_out,hit_into_play,,,,,7,"Brandon Marsh grounds out, second baseman Jose Altuve to first baseman Christian Walker.",R,L,R,PHI,HOU,X,4,ground_ball,2,1,2026,-1.24,0.64,-0.5708049356404079,1.698624958081469,,,,0,4,Bot,147.46,153.04,,,,,7.539407450313822,-139.9148878494597,-7.103619823536453,-17.99207606130098,29.384671778199287,-22.35292352176467,3.312155512,1.671555118,7,71.7,-14,97.4,2012,6.9,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.65,0.056,0.05,0.0,1,0,0,2,35,4,Sinker,4,6,4,6,6,4,4,6,Standard,Standard,223,-0.034,-0.313,74.1,7.6,,0.065,0.313,88.0,-2,-2,0.316,0.316,27,28,28,29,2,1,6,1,,1,1.81,1.24,-1.24,45.8,8.341212084246955,0.4868809824172506,38.06712939143243,46.049155762401554,24.413307243875515,9,9
FF,2026-09-09,94.5,-2.34,5.89,"Brown, Hunter",669016,686613,,foul,,,,,9,,R,L,R,PHI,HOU,S,,,2,0,2026,-0.69,0.93,0.4698167806440543,1.8512321759953296,,,,0,4,Bot,,,,,,,8.908785031938756,-137.25940846073388,-6.810925478116674,-10.669882455266702,28.571818846556614,-19.037211516507156,3.312155512,1.671555118,3,77.9,-35,95.8,2062,7.0,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.5,,,,,,,,35,3,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,222,-0.009,-0.074,73.3,7.3,,,0.074,88.0,-2,-2,0.325,0.325,27,28,28,29,2,1,6,1,,1,1.62,0.69,-0.69,47.3,13.303727697127616,3.1284793485639626,40.85045080678729,34.83154224992353,25.88981101221677,9,9
CH,2026-09-09,84.7,-2.3,6.01,"Brown, Hunter",669016,686613,,ball,,,,,12,,R,L,R,PHI,HOU,B,,,1,0,2026,-0.32,0.32,0.2236628811011047,4.257588408828695,,,,0,4,Bot,,,,,,,6.51593253948037,-123.22618652171528,1.7628732885593854,-4.473244336327722,23.130164238192403,-29.46329273869287,3.312155512,1.671555118,,,,85.5,1114,6.7,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.78,,,,,,,,35,2,Changeup,4,6,4,6,6,4,4,6,Standard,Standard,239,0.009,0.082,,,,,-0.082,,-2,-2,0.316,0.316,27,28,28,29,2,1,6,1,,1,2.85,0.32,-0.32,48.6,,,,,,9,9
FF,2026-09-09,95.4,-1.78,6.26,"Brown, Hunter",669016,686613,,ball,,,,,11,,R,L,R,PHI,HOU,B,,,0,0,2026,-0.63,1.3,-0.0635352953043296,4.614679914509168,,,,0,4,Bot,,,,,,,5.946073349657375,-138.83083158102497,-1.5521327747472988,-9.463763250573887,29.756520047159388,-15.132912425419262,3.312155512,1.671555118,,,,96.3,2074,6.7,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.78,,,,,,,,35,1,4-Seam Fastball,4,6,4,6,6,4,4,6,Standard,Standard,215,0.005,0.043,,,,,-0.043,,-2,-2,0.311,0.311,27,28,28,29,2,1,6,1,,1,1.19,0.63,-0.63,54.1,,,,,,9,9
SI,2026-09-09,94.3,1.78,6.19,"Sánchez, Cristopher",670541,650911,grounded_into_double_play,hit_into_play,,,,,5,"Yordan Alvarez grounds into a double play, second baseman Luis Arraez to shortstop Trea Turner to first baseman Kyle Schwarber. Jeremy Peña out at 2nd. Yordan Alvarez out at 1st.",R,L,L,PHI,HOU,X,4,ground_ball,0,0,2026,1.44,0.35,-0.019157010764341,2.6761231983715126,,,665161,1,4,Top,147.97,151.52,,,,,-7.96607298636766,-137.17429694532052,-4.09494448768544,19.913308035871506,28.566394659141885,-27.00847191800014,3.392019357,1.711860236,6,99.6,-24,95.6,2102,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.58,0.086,0.077,0.0,1,0,0,2,34,1,Sinker,4,6,6,4,6,4,6,4,Infield shade,Standard,120,0.042,-0.322,76.3,6.9,,0.095,0.322,99.6,-2,2,0.269,0.731,29,29,30,29,3,2,5,1,,1,2.2,1.44,1.44,32.4,1.8619528152590512,8.15951317741433,31.107737186583677,37.32508922566807,27.54355487747014,9,9
SI,2026-09-09,94.7,1.74,6.01,"Sánchez, Cristopher",665161,650911,single,hit_into_play,,,,,8,Jeremy Peña singles on a sharp line drive to center fielder Justin Crawford.,R,R,L,PHI,HOU,X,8,line_drive,0,0,2026,1.51,0.3,-0.0070969468541486,2.0337957122349883,,,,1,4,Top,122.24,73.95,,,,,-8.014410966866336,-137.64483481202606,-5.204621418898537,20.98021330277986,29.0845342286194,-27.43505651137093,3.19718668,1.613533465,213,107.4,12,95.8,2122,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.61,0.929,0.94,0.9,1,1,0,5,33,1,Sinker,4,6,6,4,6,4,6,4,Infield shade,Standard,120,-0.02,0.42,74.9,7.6,,1.258,-0.42,107.4,-2,2,0.289,0.711,29,28,30,29,3,2,5,1,,1,2.24,1.51,-1.51,30.7,10.82704644263109,2.509097585732269,38.04429678752896,35.92739959433461,23.66261149141484,9,9
CH,2026-09-09,86.8,1.9,6.08,"Sánchez, Cristopher",678489,650911,field_out,hit_into_play,,,,,14,Jorge Barrosa grounds out to first baseman Kyle Schwarber.,R,R,L,PHI,HOU,X,3,ground_ball,1,1,2026,1.48,-0.21,1.3478656632377024,2.1662427917430214,,,,0,4,Top,142.74,173.81,,,,,-4.437743806186555,-126.42173413422134,-2.548538438627971,16.740109895952042,25.75534550322053,-34.07998075246329,2.958472769,1.493061024,2,61.8,-44,88.1,2194,7.0,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.48,0.196,0.176,0.0,1,0,0,2,32,3,Changeup,4,6,6,4,6,4,6,4,Standard,Standard,113,0.017,-0.249,64.6,7.6,,0.199,0.249,88.0,-2,2,0.272,0.728,29,25,30,25,2,1,5,11,,,3.23,1.48,-1.48,31.2,12.175800084361398,6.972267058726198,18.81303393608026,53.095360262737216,26.91251319304227,9,9
SL,2026-09-09,86.6,1.82,6.11,"Sánchez, Cristopher",678489,650911,,ball,,,,,13,,R,R,L,PHI,HOU,B,,,0,1,2026,-0.09,-0.27,-1.3846979248481237,1.980069355488744,,,,0,4,Top,,,,,,,-7.4311053992709315,-125.93953637196424,-2.843756588738877,0.62511841794037,26.396426851643533,-34.64908523572247,2.958472769,1.493061024,,,,87.3,2034,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.65,,,,,,,,32,2,Slider,4,6,6,4,6,4,6,4,Standard,Standard,305,-0.002,0.03,,,,,-0.03,,-2,2,0.274,0.726,29,25,30,25,2,1,5,11,,,3.32,-0.09,0.09,33.2,,,,,,9,9
SI,2026-09-09,94.6,1.82,6.1,"Sánchez, Cristopher",678489,650911,,foul,,,,,4,,R,R,L,PHI,HOU,S,,,0,0,2026,1.51,0.35,-0.3112502183949344,2.0612779948192124,,,,0,4,Top,,,,,,,-9.003552587764018,-137.42282047336937,-5.4668467253412745,21.10070165791654,29.10054472118428,-26.714587580393125,2.958472769,1.493061024,83,78.1,83,95.8,2114,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.55,,,,,,,,32,1,Sinker,4,6,6,4,6,4,6,4,Standard,Standard,119,0.003,-0.042,71.7,8.2,,,0.042,88.0,-2,2,0.271,0.729,29,25,30,25,2,1,5,11,,,2.2,1.51,-1.51,32.4,10.861593213769584,-22.20756339116747,32.87919119645582,30.144053950313992,38.76391000163985,9,9
SI,2026-09-09,95.4,1.84,6.11,"Sánchez, Cristopher",701358,650911,home_run,hit_into_play,,,,,5,Cam Smith homers (19) on a fly ball to center field. Daulton Varsho scores.,R,R,L,PHI,HOU,X,,fly_ball,3,1,2026,1.59,0.48,-0.1113207692502578,2.327252704099876,,662139,,0,4,Top,170.57,36.71,,,,,-8.790963300125064,-138.5644505556868,-5.202257012351519,22.473943081651623,31.22423338734552,-24.948817256657676,3.348138123,1.689714567,416,105.8,28,96.2,2116,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.64,0.923,1.857,2.0,1,0,3,6,31,5,Sinker,4,4,4,4,6,4,6,4,Standard,Standard,117,-0.141,0.876,81.7,7.2,,3.622,-0.876,105.8,0,0,0.412,0.588,29,23,30,23,2,1,5,1,,1,2.03,1.59,-1.59,29.5,2.45386115444565,-4.293191427667564,35.16676596360473,41.18721597322804,28.93331620531648,9,9
CH,2026-09-09,87.4,1.96,6.15,"Sánchez, Cristopher",701358,650911,,ball,,,,,13,,R,R,L,PHI,HOU,B,,,2,1,2026,1.5,-0.01,-0.885071340276911,1.0215265885617342,,662139,,0,4,Top,,,,,,,-10.05875019802284,-126.8404013317566,-5.96722348646073,18.234740634439486,25.26729227770895,-31.27157586466845,3.348138123,1.689714567,,,,88.6,2139,7.1,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.35,,,,,,,,31,4,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,107,-0.011,0.111,,,,,-0.111,,0,0,0.423,0.577,29,23,30,23,2,1,5,1,,1,3.01,1.5,-1.5,27.7,,,,,,9,9
CH,2026-09-09,85.4,2.02,6.12,"Sánchez, Cristopher",701358,650911,,ball,,,,,12,,R,R,L,PHI,HOU,B,,,1,1,2026,1.4,-0.21,2.4167921761965934,3.1346244790292666,,662139,,0,4,Top,,,,,,,-1.9737105224545404,-124.40743585869654,-0.1053010055019865,14.93121478607152,24.78741799654394,-34.51473440511096,3.348138123,1.689714567,,,,86.9,1977,7.2,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.34,,,,,,,,31,3,Changeup,4,4,4,4,4,4,4,4,Standard,Standard,110,-0.005,0.036,,,,,-0.036,,0,0,0.428,0.572,29,23,30,23,2,1,5,1,,1,3.32,1.4,-1.4,28.4,,,,,,9,9
SI,2026-09-09,94.3,1.81,6.13,"Sánchez, Cristopher",701358,650911,,ball,,,,,13,,R,R,L,PHI,HOU,B,,,0,1,2026,1.64,0.23,-0.0507115371486861,1.4472020850321528,,662139,,0,4,Top,,,,,,,-8.540951839441496,-136.9470284213665,-6.758519834620128,22.5621154375841,30.15965249783983,-27.962342658012957,3.348138123,1.689714567,,,,94.8,2068,6.7,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.84,,,,,,,,31,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,119,-0.005,0.011,,,,,-0.011,,0,0,0.433,0.567,29,23,30,23,2,1,5,1,,1,2.34,1.64,-1.64,30.5,,,,,,9,9
SI,2026-09-09,94.5,1.96,6.15,"Sánchez, Cristopher",701358,650911,,foul,,,,,5,,R,R,L,PHI,HOU,S,,,0,0,2026,1.62,0.18,-0.038691721772075,2.3423417173493477,,662139,,0,4,Top,,,,,,,-8.882820939416645,-137.27212532279088,-4.409329418435551,22.41033268759435,31.1167727180436,-29.05920285433505,3.348138123,1.689714567,169,78.8,68,95.3,2097,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.61,,,,,,,,31,1,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,118,0.007,-0.034,,,,,0.034,88.0,0,0,0.426,0.574,29,23,30,23,2,1,5,1,,1,2.38,1.62,-1.62,29.9,,,,,,9,9
SL,2026-09-09,85.7,1.84,6.14,"Sánchez, Cristopher",662139,650911,single,hit_into_play,,,,,5,"Daulton Varsho singles on a bunt ground ball to second baseman Luis Arraez. Daulton Varsho to 2nd. Daulton Varsho advances to 2nd, on a throwing error by second baseman Luis Arraez.",R,L,L,PHI,HOU,X,4,ground_ball,2,1,2026,-0.07,-0.03,0.2616651248489696,2.031150383342613,,,,0,4,Top,139.61,175.09,,,,,-3.5829341761586115,-124.61943312405862,-3.0260004068910358,0.1877866512961535,29.97228161053833,-32.05351904510655,3.036581365,1.532480315,36,36.4,8,85.8,1989,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.63,0.329,0.31,0.9,1,1,0,1,30,4,Slider,4,4,4,4,4,4,4,4,Standard,Standard,310,-0.07,0.09,12.5,1.8,,0.33,-0.09,88.0,0,0,0.496,0.504,29,29,30,30,2,1,5,1,,1,3.19,-0.07,-0.07,30.7,-73.22819152537872,-155.70624598241582,37.00685892845064,32.09260498773393,47.08104475998438,9,9
SI,2026-09-09,93.3,1.71,6.09,"Sánchez, Cristopher",662139,650911,,called_strike,,,,,4,,R,L,L,PHI,HOU,S,,,2,0,2026,1.36,0.62,-0.8093277402799186,2.332667449120703,,,,0,4,Top,,,,,,,-9.52341589859305,-135.53914371897355,-5.114223509939702,18.759988648623025,27.861892696218145,-23.63958857792104,3.036581365,1.532480315,,,,94.4,2071,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.63,,,,,,,,30,3,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,117,0.009,-0.074,,,,,0.074,,0,0,0.487,0.513,29,29,30,30,2,1,5,1,,1,2.0,1.36,1.36,31.3,,,,,,9,9
SI,2026-09-09,93.7,1.97,6.15,"Sánchez, Cristopher",662139,650911,,ball,,,,,12,,R,L,L,PHI,HOU,B,,,1,0,2026,1.5,0.53,0.9696909830536103,2.285623463693714,,,,0,4,Top,,,,,,,-5.983606709316938,-136.24792194874328,-5.268252739676866,20.026480173708418,28.87236751734575,-24.616826588491115,3.036581365,1.532480315,,,,94.9,2066,6.9,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.57,,,,,,,,30,2,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,121,-0.009,0.082,,,,,-0.082,,0,0,0.496,0.504,29,29,30,30,2,1,5,1,,1,2.06,1.5,1.5,31.8,,,,,,9,9
SI,2026-09-09,92.7,1.87,6.13,"Sánchez, Cristopher",662139,650911,,ball,,,,,12,,R,L,L,PHI,HOU,B,,,0,0,2026,1.4,0.51,1.4366212293489449,3.474940023876905,,,,0,4,Top,,,,,,,-4.234093295722725,-134.963120199834,-1.969283800838135,18.028764290719803,28.06306765723537,-25.762161845329658,3.036581365,1.532480315,,,,93.7,1993,6.7,823416,592663,656941,650333,681082,607208,669016,702222,650559,53.76,,,,,,,,30,1,Sinker,4,4,4,4,4,4,4,4,Standard,Standard,117,-0.004,0.043,,,,,-0.043,,0,0,0.5,0.5,29,29,30,30,2,1,5,1,,1,2.13,1.4,1.4,31.4,,,,,,9,9
KC,2026-09-09,81.8,-2.24,6.11,"Brown, Hunter",681082,686613,strikeout,swinging_strike,,,,,14,Bryson Stott strikes out swinging.,R,L,R,PHI,HOU,S,2,,2,2,2026,0.65,-1.27,0.7048934308918813,1.0614267078291588,,,,2,3,Bot,,,,,,,5.32327556682441,-119.06114065524766,-2.0198998039150813,5.035016770885592,24.529299271938136,-43.98720780544223,3.225270669,1.627706693,,,,82.3,2402,6.8,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.69,,0.0,0.0,1,0,0,,29,5,Knuckle Curve,4,4,4,4,4,4,4,4,Infield shade,Standard,22,-0.01,-0.222,68.8,8.2,0.360869544,,0.222,,0,0,0.51,0.51,27,28,28,29,2,1,6,1,,1,4.69,-0.65,0.65,53.3,18.31680450775552,-26.22887245457572,34.60149655275241,26.820252626011698,44.28695244493828,9,9
FF,2026-09-09,95.9,-2.18,6.11,"Brown, Hunter",681082,686613,,foul,,,,,1,,R,L,R,PHI,HOU,S,,,2,1,2026,-0.75,1.18,-0.732121211053268,2.9826311765732925,,,,2,3,Bot,,,,,,,5.561488737060938,-139.58739184337497,-5.269428094769006,-10.99688467969066,29.017398661472395,-15.729715880610048,3.225270669,1.627706693,247,78.5,28,97.1,2037,6.8,823416,673237,572233,514888,670623,665161,678489,662139,701358,53.71,,,,,,,,29,4,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,221,-0.003,-0.078,69.5,7.0,,,0.078,88.0,0,0,0.513,0.513,27,28,28,29,2,1,6,1,,1,1.28,0.75,-0.75,53.2,6.488265186502809,14.877722862602528,25.704203498122904,41.80358946075673,22.91206047343699,9,9
